"Job","Host Name","Partition","QOS","Submit","Start","End","Elapsed Secs","Nodes Allocated","Raw Hours"
"64134456_3484","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3485","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3486","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3487","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3488","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:25","15","1","0.0005208333333333333"
"64134456_3489","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_349","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:30:59","2022-11-07 10:31:12","13","1","0.00045138888888888887"
"64134456_3490","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3491","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3492","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3493","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3494","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3495","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3496","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:54","44","1","0.0015277777777777779"
"64134456_3497","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:54","44","1","0.0015277777777777779"
"64134456_3498","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3499","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_35","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:30:58","2022-11-07 10:31:04","6","1","0.00020833333333333335"
"64134456_350","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:30:59","2022-11-07 10:31:13","14","1","0.0004861111111111111"
"64134456_3500","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3501","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:54","44","1","0.0015277777777777779"
"64134456_3502","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3503","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3504","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3505","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3506","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3507","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3508","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3509","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_351","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:30:59","2022-11-07 10:31:13","14","1","0.0004861111111111111"
"64134456_3510","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3511","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3512","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3513","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3514","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:28","18","1","0.000625"
"64134456_3515","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3516","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:22","12","1","0.0004166666666666667"
"64134456_3517","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3518","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3519","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_352","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:30:59","2022-11-07 10:31:12","13","1","0.00045138888888888887"
"64134456_3520","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3521","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3522","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3523","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3524","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3525","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:25","15","1","0.0005208333333333333"
"64134456_3526","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3527","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3528","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:25","15","1","0.0005208333333333333"
"64134456_3529","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_353","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:30:59","2022-11-07 10:31:13","14","1","0.0004861111111111111"
"64134456_3530","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3531","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:30","20","1","0.0006944444444444445"
"64134456_3532","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3533","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3534","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3535","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3536","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3537","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3538","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3539","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_354","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:30:59","2022-11-07 10:31:12","13","1","0.00045138888888888887"
"64134456_3540","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3541","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3542","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3543","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3544","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3545","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3546","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3547","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3548","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3549","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_355","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:30:59","2022-11-07 10:31:13","14","1","0.0004861111111111111"
"64134456_3550","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3551","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3552","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:28","18","1","0.000625"
"64134456_3553","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3554","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3555","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3556","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3557","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:42","32","1","0.0011111111111111111"
"64134456_3558","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3559","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_356","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:30:59","2022-11-07 10:31:13","14","1","0.0004861111111111111"
"64134456_3560","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3561","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:25","15","1","0.0005208333333333333"
"64134456_3562","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3563","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3564","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3565","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:25","15","1","0.0005208333333333333"
"64134456_3566","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3567","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3568","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3569","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_357","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:30:59","2022-11-07 10:31:13","14","1","0.0004861111111111111"
"64134456_3570","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3571","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3572","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3573","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3574","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3575","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3576","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:41:26","76","1","0.002638888888888889"
"64134456_3577","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3578","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3579","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_358","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:32:03","2022-11-07 10:32:12","9","1","0.0003125"
"64134456_3580","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3581","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3582","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:25","15","1","0.0005208333333333333"
"64134456_3583","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3584","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3585","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3586","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3587","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3588","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3589","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_359","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:32:03","2022-11-07 10:32:12","9","1","0.0003125"
"64134456_3590","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3591","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3592","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3593","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3594","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:54","44","1","0.0015277777777777779"
"64134456_3595","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3596","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3597","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3598","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3599","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_36","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:30:58","2022-11-07 10:31:04","6","1","0.00020833333333333335"
"64134456_360","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:32:03","2022-11-07 10:32:12","9","1","0.0003125"
"64134456_3600","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3601","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:54","44","1","0.0015277777777777779"
"64134456_3602","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3603","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3604","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3605","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3606","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:54","44","1","0.0015277777777777779"
"64134456_3607","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3608","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:25","15","1","0.0005208333333333333"
"64134456_3609","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:25","15","1","0.0005208333333333333"
"64134456_361","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:32:03","2022-11-07 10:32:15","12","1","0.0004166666666666667"
"64134456_3610","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:25","15","1","0.0005208333333333333"
"64134456_3611","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:25","15","1","0.0005208333333333333"
"64134456_3612","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:25","15","1","0.0005208333333333333"
"64134456_3613","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:25","15","1","0.0005208333333333333"
"64134456_3614","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:25","15","1","0.0005208333333333333"
"64134456_3615","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3616","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:25","15","1","0.0005208333333333333"
"64134456_3617","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3618","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3619","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_362","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:32:03","2022-11-07 10:32:12","9","1","0.0003125"
"64134456_3620","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3621","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3622","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3623","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:25","15","1","0.0005208333333333333"
"64134456_3624","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3625","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:23","13","1","0.00045138888888888887"
"64134456_3626","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:25","15","1","0.0005208333333333333"
"64134456_3627","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3628","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3629","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_363","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:32:03","2022-11-07 10:32:12","9","1","0.0003125"
"64134456_3630","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3631","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3632","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:10","2022-11-07 10:40:24","14","1","0.0004861111111111111"
"64134456_3633","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:11","2022-11-07 10:40:57","46","1","0.0015972222222222223"
"64134456_3634","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:11","2022-11-07 10:40:57","46","1","0.0015972222222222223"
"64134456_3635","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:11","2022-11-07 10:40:57","46","1","0.0015972222222222223"
"64134456_3636","cori haswell","genepool_shared","genepool_shared","2022-11-07 10:30:40","2022-11-07 10:40:11","2022-11-07 10:40:25","14","1","0.0004861111111111111"
